cons_last_month,has_gas,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,duration,churn
3121,1,31.44,31.44,4,326.26,3,13.943,1095.0,1
4682,0,33.93,33.93,1,231.2,6,32.0,2192.0,0
165,0,33.12,33.12,1,118.19,4,13.2,1585.0,1
545,0,26.02,26.02,1,19.53,6,13.2,2557.0,0
0,0,31.64,31.64,1,45.15,6,13.856,2253.0,0
0,0,16.92,16.92,1,81.99,5,10.392000000000001,1827.0,0
0,0,21.52,21.52,1,100.93,4,13.2,1461.0,0
0,0,15.16,15.16,1,126.93,4,10.392000000000001,1461.0,0
7784,0,0.0,0.0,1,406.69,5,18.0,1969.0,0
3425,0,5.76,5.76,1,521.75,3,17.320999999999998,1461.0,0
4024,0,34.8,34.8,1,663.13,5,34.917,2192.0,0
0,1,3.56,3.56,2,190.88,6,13.2,2557.0,0
437,0,28.6,28.6,1,16.79,4,13.856,1461.0,0
653,0,20.34,20.34,2,84.3,5,14.49,1827.0,0
6661,0,8.98,8.98,1,393.51,6,10.392000000000001,2557.0,0
0,0,31.28,31.28,1,79.73,6,30.0,2557.0,0
1179,1,15.15,15.15,4,126.64,6,22.0,2557.0,0
6709,0,15.99,15.99,1,378.85,6,15.1,2192.0,0
169,0,22.52,22.52,1,8.51,5,13.856,1897.0,0
0,0,26.04,26.04,1,41.55,6,10.392000000000001,2559.0,0
0,0,10.36,10.36,1,40.32,6,13.85,2557.0,0
0,0,16.8,16.8,1,102.3,6,13.164000000000001,2557.0,0
0,0,0.12,-333.24,1,409.18,3,15.0,1095.0,0
2683,0,37.17,37.17,1,0.0,6,16.4,2192.0,0
0,0,8.8,8.8,1,460.12,5,13.2,2192.0,0
4187,0,25.77,25.77,2,49.92,6,16.5,2556.0,0
1846,0,6.6,6.6,1,240.33,4,19.8,1827.0,0
27071,0,0.0,0.0,1,346.22,4,21.1,1494.0,1
3392,0,31.2,31.2,1,279.92,7,13.856,2556.0,0
0,0,-7.74,-7.74,1,23.09,6,10.392000000000001,2557.0,1
2303,0,18.12,18.12,1,278.89,4,19.8,1461.0,0
218619,0,15.08,15.08,1,336.16,5,10.35,1827.0,0
6149,0,44.73,44.73,1,664.33,3,50.0,1041.0,1
0,0,27.32,27.32,1,80.27,6,13.2,2344.0,0
8497,1,21.64,21.64,2,12.78,5,10.392000000000001,2192.0,0
384,0,49.44,49.44,1,64.22,4,19.8,1827.0,0
979,0,3.88,3.88,1,175.54,9,10.35,3654.0,0
760727,1,-2.16,-2.16,32,496.19,6,26.4,2192.0,0
53510,0,-12.42,-12.42,1,811.07,6,100.0,2557.0,0
416,0,21.52,21.52,1,-37.97,4,13.2,1461.0,1
0,1,20.12,20.12,2,125.63,7,13.8,2557.0,0
0,0,5.59,5.59,1,600.65,6,20.7,2557.0,1
0,0,25.56,25.56,1,23.27,3,13.856,1096.0,0
0,0,34.27,34.27,1,54.13,4,15.0,1461.0,0
923,0,7.8,7.8,1,90.98,4,10.39,1827.0,0
534,0,27.32,27.32,1,58.82,4,17.25,1461.0,0
803,0,43.08,43.08,1,72.96,6,17.25,2191.0,0
0,1,21.34,21.34,2,139.86,4,10.392000000000001,1461.0,0
813,1,35.02,35.02,2,88.86,6,19.8,2557.0,0
942,0,25.0,25.0,1,165.78,3,20.0,1096.0,0
21826,1,26.02,26.02,2,13.48,6,13.2,2566.0,0
45656,0,17.22,17.22,1,189.65,4,10.392000000000001,1461.0,0
681,0,31.32,31.32,1,44.5,4,12.5,1827.0,0
703,0,24.78,24.78,1,77.32,6,15.0,2557.0,0
12813,0,21.34,21.34,1,229.25,7,10.392000000000001,2557.0,0
0,0,23.1,23.1,1,108.72,4,12.5,1447.0,0
30046,0,21.92,21.92,1,123.63,5,15.0,1827.0,0
0,0,8.24,8.24,1,65.6,6,11.0,2465.0,0
0,0,11.11,11.11,1,361.0,10,23.1,4018.0,0
1185,0,20.34,20.34,2,71.08,4,11.0,1461.0,0
68,0,39.52,39.52,1,19.21,4,19.8,1827.0,0
2234,0,15.84,15.84,1,271.9,4,17.320999999999998,1773.0,1
0,0,21.58,21.58,1,70.71,5,13.856,2192.0,0
313018,1,74.98,74.98,2,165.91,4,55.42,1461.0,0
0,0,17.1,17.1,1,38.64,6,10.35,2557.0,0
69766,0,19.21,19.21,1,517.58,4,40.0,1461.0,1
2104,0,5.12,5.12,1,364.08,3,15.22,1459.0,1
112397,1,22.92,22.92,2,500.35,7,25.0,2542.0,0
1,0,26.52,26.52,2,38.69,6,15.01,2557.0,1
6459,0,19.2,19.2,1,231.87,6,13.164000000000001,2265.0,0
0,0,16.66,16.66,1,130.89,6,13.2,2192.0,0
0,0,11.95,11.95,1,75.85,6,13.856,2557.0,0
1431,1,23.88,23.88,2,169.99,4,15.935,1446.0,0
1451,0,12.82,12.82,1,23.9,4,13.2,1730.0,0
1493,0,35.38,35.38,1,71.54,5,17.32,1827.0,0
6497,0,32.83,32.83,1,350.29,4,24.249000000000002,1461.0,0
136,0,26.04,26.04,1,8.63,6,10.392000000000001,2557.0,0
0,1,11.82,11.82,2,85.52,10,10.35,4018.0,0
1224,0,27.32,27.32,1,92.5,6,13.2,2192.0,0
0,0,14.57,14.57,1,10.41,6,10.35,2192.0,0
0,0,12.36,12.36,1,104.2,5,10.392000000000001,2192.0,0
16392,0,31.2,31.2,1,231.48,3,13.856,1095.0,0
6172,0,15.6,15.6,1,826.38,10,41.5,3927.0,0
355,0,49.02,49.02,1,58.38,4,24.0,1461.0,0
0,0,36.48,36.48,1,29.06,4,10.392000000000001,1484.0,0
1424,0,31.22,31.22,1,154.79,5,17.25,1856.0,0
677,0,37.52,37.52,1,149.14,3,20.7,1096.0,0
1512,0,22.56,22.56,1,208.47,4,15.1,1827.0,0
556,0,51.96,51.96,1,20.1,3,20.785,1095.0,0
3590,0,10.32,10.32,1,292.36,6,16.5,2557.0,0
350657,0,19.28,19.28,1,230.62,4,13.2,1645.0,0
570,0,6.6,6.6,1,244.14,5,19.8,2192.0,1
237044,0,24.42,24.42,1,135.3,6,13.2,2192.0,0
0,0,34.8,34.8,1,82.61,3,13.9,1096.0,1
1387,1,11.59,11.59,3,93.58,6,12.0,2557.0,0
163,0,34.68,34.68,1,100.75,5,13.856,1826.0,0
0,0,30.22,30.22,1,25.12,4,13.2,1461.0,0
0,0,11.42,11.42,1,294.15,6,13.2,2557.0,0
108,0,19.48,19.48,1,12.93,4,13.856,1461.0,0
0,0,28.45,28.45,1,168.37,6,13.856,2262.0,0
0,0,24.42,24.42,1,44.65,4,13.2,1492.0,0
0,0,29.28,29.28,1,12.96,3,13.0,1092.0,0
1793,0,28.08,28.08,1,143.8,4,17.320999999999998,1461.0,0
0,0,124.92,124.92,1,54.98,3,50.0,1461.0,1
0,0,22.5,22.5,1,41.63,5,20.0,2192.0,0
1996,0,25.92,25.92,1,309.26,4,17.3,1827.0,0
889,0,42.63,42.63,1,110.95,11,29.7,4018.0,0
374,0,18.12,18.12,1,59.82,6,10.39,2557.0,0
0,1,30.22,30.22,2,61.77,6,13.2,2249.0,0
108,0,10.36,10.36,1,7.46,6,13.856,2557.0,0
0,0,11.24,11.24,1,54.0,4,15.0,1827.0,0
33995,0,-1.83,-1.83,1,1857.03,6,75.0,2247.0,0
0,0,28.6,28.6,1,114.43,6,13.856,2363.0,0
0,0,14.56,14.56,1,127.61,4,13.2,1827.0,0
2367,0,11.91,11.91,1,158.06,4,15.5,1461.0,0
558120,1,30.06,30.06,2,753.16,5,80.0,1984.0,0
5060,0,20.2,20.2,1,321.65,3,13.86,1096.0,0
0,1,19.48,19.48,2,85.92,6,13.856,2192.0,0
3666,0,25.7,25.7,1,111.87,3,13.856,1096.0,1
4021,0,1.2,1.2,1,376.81,4,26.4,1827.0,0
459,0,31.32,31.32,1,74.66,6,12.5,2191.0,0
0,0,29.76,29.76,1,189.6,6,13.2,2557.0,0
2582,0,21.64,21.64,1,36.28,6,10.392000000000001,2557.0,0
497,0,12.82,12.82,1,26.1,3,13.2,1486.0,0
16588,1,182.72,182.72,3,1605.28,6,66.5,2179.0,0
17822,0,11.64,11.64,1,602.77,6,20.0,2192.0,0
6529,0,0.0,0.0,1,175.81,4,10.392000000000001,1827.0,0
269980,1,22.95,22.95,2,164.01,4,13.856,1461.0,0
0,0,31.2,31.2,1,-424.45,6,13.856,2191.0,0
3259,0,31.64,31.64,1,130.05,5,13.856,1811.0,1
0,0,6.92,6.92,1,95.02,6,10.392000000000001,2557.0,0
509826,1,6.18,6.18,2,297.13,5,13.2,2192.0,0
0,0,12.36,12.36,1,98.81,5,10.392000000000001,2192.0,0
4421,0,14.36,14.36,1,200.4,3,29.944000000000003,1461.0,0
31364,0,-6.96,-6.96,1,968.02,5,82.5,1827.0,0
4516,0,103.92,103.92,1,1226.01,4,29.7,1814.0,1
4772,1,39.6,39.6,2,307.05,11,26.4,4017.0,0
1070,0,31.2,31.2,1,156.28,4,13.856,1827.0,0
2309,0,15.53,15.53,1,108.62,5,17.32,2192.0,0
0,0,14.53,14.53,1,99.56,4,15.0,1827.0,0
0,0,2.8,2.8,1,339.65,6,10.392000000000001,2557.0,0
38363,1,17.34,17.34,2,454.88,4,27.713,1827.0,0
0,0,16.44,16.44,1,26.4,4,13.856,1827.0,0
7956,0,-3.9,-3.9,1,447.42,8,25.0,2997.0,0
1132,1,3.92,3.92,3,36.59,6,12.5,2563.0,0
2124,0,19.18,19.18,1,147.01,4,10.35,1461.0,1
774,0,3.63,3.63,1,764.88,4,56.0,1827.0,0
4043,0,21.78,21.78,1,72.76,4,13.2,1827.0,0
0,0,12.36,12.36,1,47.79,6,10.392000000000001,2557.0,0
802,0,299.64,299.64,1,125.88,4,150.0,1827.0,1
3926,0,15.16,15.16,1,446.04,6,17.0,2192.0,0
0,0,21.52,21.52,1,58.28,3,13.2,1096.0,0
1679,1,22.43,22.43,3,66.41,6,25.0,2557.0,0
2318,0,-1.04,-1.04,1,293.52,3,9.9,1096.0,0
19311,0,24.12,24.12,1,705.4,4,41.391000000000005,1461.0,0
4508,0,36.76,36.76,1,571.54,4,63.0,1461.0,0
308,0,-0.6,-0.6,1,55.9,8,4.6,2921.0,0
0,0,25.96,25.96,1,27.68,4,12.5,1827.0,0
983,0,7.32,7.32,1,90.19,3,11.0,1408.0,0
1472,0,26.04,26.04,1,73.16,3,10.392000000000001,1095.0,0
1619,1,24.12,24.12,3,112.05,6,27.6,2557.0,0
4531,0,22.44,22.44,1,179.45,3,15.001,1469.0,0
106161,0,25.92,25.92,1,776.31,6,11.5,2192.0,0
776,0,22.69,22.69,1,158.68,3,33.0,1461.0,1
1674,1,28.44,28.44,2,182.71,4,19.0,1461.0,0
97512,0,25.56,25.56,1,100.88,6,13.856,2192.0,0
3290,0,6.36,6.36,1,184.21,4,13.7,1827.0,0
1812,0,29.76,29.76,1,214.04,6,13.2,2191.0,0
0,0,26.02,26.02,1,32.08,6,13.2,2557.0,0
0,0,13.03,13.03,1,175.33,6,10.35,2192.0,0
5513,1,15.96,15.96,2,418.36,4,15.0,1827.0,0
1231,0,32.25,32.25,1,10.96,4,15.0,1460.0,1
2314,1,19.21,19.21,2,335.64,6,40.0,2557.0,0
0,0,6.44,6.44,1,538.5,3,19.3,1461.0,0
1814,1,37.86,37.86,3,114.05,4,13.856,1731.0,0
0,1,11.95,11.95,2,143.44,5,13.86,2192.0,0
0,0,16.14,16.14,1,58.95,4,10.392000000000001,1827.0,1
644,1,-0.51,-0.51,2,61.85,7,6.6,2830.0,0
0,0,29.76,29.76,1,166.61,5,13.2,1826.0,0
0,0,26.2,26.2,1,57.08,5,15.0,2191.0,0
0,0,19.2,19.2,1,25.54,5,10.392000000000001,1827.0,0
416,0,5.52,5.52,1,38.57,3,10.392000000000001,1503.0,0
591,0,21.64,21.64,1,18.74,4,10.392000000000001,1762.0,0
310,1,25.18,25.18,2,26.92,6,11.0,2242.0,1
0,0,21.52,21.52,1,91.86,5,13.2,1827.0,1
5447,0,25.8,25.8,1,185.25,3,17.25,1461.0,1
3472,0,12.3,12.3,1,35.64,6,10.35,2557.0,0
61865,0,0.6,0.6,1,3238.97,10,330.0,4026.0,0
0,1,29.76,29.76,2,257.42,6,13.2,2557.0,0
4511,1,65.4,65.4,2,431.4,6,43.64,2557.0,0
1554,1,31.32,31.32,2,159.64,3,17.320999999999998,1096.0,0
3312,0,10.98,10.98,1,82.53,4,10.35,1469.0,0
805,0,34.6,34.6,1,148.64,4,27.713,1461.0,0
1549,1,27.09,27.09,3,256.47,6,20.0,2238.0,0
0,0,28.02,28.02,1,11.65,3,13.856,1440.0,0
2655,0,11.54,11.54,1,371.69,6,15.001,2192.0,0
993,0,24.38,24.38,1,124.62,5,15.001,1827.0,0
48,0,15.48,15.48,1,81.96,3,17.3,1461.0,0
2487,1,12.03,12.03,2,326.31,3,25.0,1461.0,0
659,0,31.1,31.1,1,200.6,4,23.0,1461.0,0
162,0,24.42,24.42,1,83.34,7,13.2,2557.0,0
2153,1,29.64,29.64,2,341.9,6,19.8,2557.0,0
0,1,9.4,9.4,3,122.77,5,12.5,1948.0,0
146,0,-472.52,-472.52,1,775.59,3,43.5,1460.0,0
755,0,17.67,17.67,1,134.51,3,13.856,1461.0,0
0,0,27.19,27.19,1,115.77,4,15.001,1461.0,0
3146,0,-4.06,-4.06,1,396.72,8,22.4,2991.0,0
2627,0,31.21,31.21,1,298.42,6,23.1,2192.0,0
0,0,25.9,25.9,1,154.98,3,13.943,1096.0,0
3230,0,14.7,14.7,1,111.59,6,13.856,2219.0,0
0,0,33.84,33.84,1,204.32,4,15.0,1891.0,1
1639,1,24.42,24.42,2,94.04,7,13.2,2557.0,0
3302,1,174.84,174.84,2,1909.25,4,50.0,1475.0,0
0,0,-9.33,-9.33,1,147.52,7,52.0,2939.0,0
15049,0,-27.08,-27.08,1,1073.92,3,164.0,1461.0,0
1366,0,-1.6,-1.6,1,187.09,4,33.0,1461.0,0
13286,1,54.84,54.84,2,578.8,3,55.0,1461.0,0
0,0,31.2,31.2,1,452.58,9,13.856,3617.0,0
8296,1,8.08,8.08,2,939.88,3,29.7,1461.0,0
0,0,40.76,40.76,1,13.9,6,19.8,2557.0,1
3635,0,19.06,19.06,1,308.03,4,13.164000000000001,1461.0,0
0,0,34.68,34.68,1,22.73,3,13.856,1461.0,1
558120,1,32.88,32.88,2,29.72,5,13.15,1826.0,0
2103,0,30.22,30.22,1,84.3,3,13.2,1096.0,0
6301,0,37.44,37.44,1,376.89,3,25.0,1569.0,1
0,0,21.78,21.78,1,99.64,4,10.392000000000001,1678.0,0
0,0,24.42,24.42,1,98.56,4,13.2,1507.0,0
398,0,34.43,34.43,1,43.83,5,20.7,2141.0,0
838,0,0.12,-333.24,1,286.44,3,15.0,1095.0,0
2262,0,5.76,5.76,1,297.72,3,17.32,1461.0,1
1136,0,16.92,16.92,1,53.09,6,10.392000000000001,2192.0,0
984,0,19.14,19.14,1,75.02,6,17.0,2557.0,0
21064,0,0.12,0.12,1,1100.63,6,80.0,2572.0,0
331,0,26.4,26.4,1,51.55,4,10.52,1827.0,0
1550,0,15.48,15.48,2,35.9,5,23.1,1984.0,0
2213,0,15.76,15.76,1,161.54,4,31.5,1827.0,0
0,0,0.0,0.0,1,18.31,7,6.928,2755.0,0
5935,0,8.88,8.88,1,553.98,11,23.53,4383.0,0
63413,0,29.76,29.76,1,1012.35,4,13.2,1461.0,0
0,0,9.4,9.4,1,29.44,6,12.5,2393.0,0
65969,0,25.92,25.92,1,220.76,5,11.5,1827.0,0
7983,1,29.44,29.44,2,148.68,6,14.3,2248.0,0
919,0,3.29,3.29,1,581.33,3,19.48,1461.0,0
2441,0,9.16,9.16,1,286.64,3,13.8,1461.0,0
55104,0,-12.36,-12.36,1,1113.75,6,75.0,2557.0,0
576,0,17.02,17.02,1,78.6,4,19.0,1827.0,0
567,0,82.44,82.44,1,88.49,6,33.0,2218.0,0
14348,0,12.03,12.03,1,251.93,6,25.0,2557.0,0
3991,0,3.56,3.56,1,104.01,6,13.2,2557.0,0
4118,0,16.77,16.77,1,615.0,6,35.0,2223.0,0
682,0,37.33,37.33,1,98.66,4,27.6,1461.0,0
6854,1,8.7,8.7,2,709.76,12,23.1,4749.0,0
712,0,66.0,66.0,1,173.91,4,16.5,1475.0,0
13612,0,26.66,26.66,1,198.13,3,19.7,1096.0,0
469210,1,19.28,19.28,2,516.66,3,13.2,1096.0,0
2638,0,5.52,5.52,1,370.05,3,16.5,1461.0,0
141,1,201.28,201.28,2,57.58,3,13.55,1461.0,0
0,0,20.54,20.54,1,22.98,5,10.392000000000001,2192.0,0
1366,1,13.21,13.21,2,222.01,3,27.6,1461.0,0
1083,0,0.0,0.0,1,161.62,4,13.85,1461.0,1
0,0,10.03,10.03,1,29.75,6,10.35,2557.0,0
791,1,25.17,25.17,2,55.29,3,10.392000000000001,1161.0,0
0,0,30.24,30.24,1,223.25,4,33.0,1461.0,0
1395,0,33.12,33.12,1,89.49,3,13.2,1461.0,0
887,0,44.91,44.91,1,117.68,6,19.8,2192.0,0
554,0,20.97,20.97,1,40.69,6,10.35,2557.0,0
2637,0,21.16,21.16,1,351.41,4,23.1,1461.0,0
139587,1,-0.12,-0.12,5,365.39,4,35.0,1380.0,0
0,0,16.92,16.92,1,118.26,3,13.2,1461.0,0
2361,0,5.04,5.04,1,256.48,3,26.4,1461.0,1
1318,0,33.95,33.95,1,16.36,6,16.5,2557.0,0
0,0,21.09,21.09,1,33.14,4,10.392000000000001,1827.0,0
2202,1,1.78,1.78,2,308.5,4,40.0,1827.0,0
0,0,23.31,23.31,1,40.48,5,11.5,2192.0,0
1431,0,26.76,26.76,1,382.67,5,19.8,1827.0,0
8671,0,30.86,30.86,1,785.76,5,15.0,1827.0,0
0,0,18.12,18.12,1,61.86,6,10.392000000000001,2432.0,0
2289,1,33.0,33.0,3,166.98,3,16.5,1096.0,1
838,1,31.32,31.32,2,64.76,6,12.5,2226.0,0
4594,0,42.34,42.34,1,-392.65,4,21.0,1510.0,0
79301,0,-0.12,-0.12,1,240.78,4,29.2,1424.0,0
34,0,41.16,41.16,1,87.65,3,16.5,1461.0,1
2261,1,21.6,21.6,2,168.53,6,34.5,2557.0,0
0,0,17.76,17.76,1,38.21,6,11.4,2557.0,0
0,0,21.09,21.09,1,75.06,6,10.392000000000001,2556.0,1
261,0,31.32,31.32,1,35.19,6,19.8,2192.0,0
200,0,26.73,26.73,1,31.67,4,13.2,1827.0,0
0,0,11.04,11.04,1,201.78,5,10.39,2192.0,0
0,0,20.2,20.2,1,210.3,3,13.856,1096.0,0
89,0,206.07,206.07,1,76.48,3,13.856,1461.0,1
4540,0,0.64,0.64,1,394.01,4,15.01,1827.0,0
3647,0,11.22,11.22,1,517.56,3,10.52,1461.0,0
166003,0,0.12,0.12,1,7.35,6,13.2,2258.0,0
22974,0,-6.84,-6.84,1,901.62,4,108.0,1461.0,0
0,1,4.48,4.48,4,746.88,11,26.4,4383.0,0
2280,0,-2.25,-2.25,1,308.53,7,17.32,2871.0,0
991,0,19.14,19.14,1,172.55,7,18.0,2557.0,0
37787,1,24.38,24.38,3,170.61,4,15.01,1434.0,0
0,0,16.66,16.66,1,568.41,5,13.2,1827.0,0
0,0,16.64,16.64,1,135.56,6,11.4,2192.0,0
3872,0,29.28,29.28,1,279.69,6,13.0,2557.0,1
2269,0,28.44,28.44,1,356.86,6,19.0,2408.0,0
9544,0,23.72,23.72,1,96.76,6,15.001,2192.0,0
4806,0,23.73,23.73,1,146.85,11,16.5,4018.0,0
0,0,17.38,17.38,1,226.89,7,13.8,2557.0,0
175,0,26.73,26.73,1,22.35,6,13.2,2557.0,0
5616,0,6.18,6.18,1,639.63,6,16.5,2557.0,0
0,0,33.12,33.12,1,71.78,6,13.2,2191.0,0
9162,0,-2.52,-2.52,1,774.3,3,17.320999999999998,1461.0,0
83,1,7.69,7.69,2,197.64,6,16.0,2557.0,0
612,0,10.66,10.66,1,54.84,4,11.0,1827.0,0
1027,1,26.04,26.04,2,105.53,6,10.392000000000001,2191.0,0
735,0,19.2,19.2,1,124.0,6,10.392000000000001,2192.0,0
6518,0,22.52,22.52,1,25.91,3,13.856,1096.0,0
807,0,35.76,35.76,1,116.1,4,26.83,1827.0,0
1863,0,4.04,4.04,1,177.54,3,15.0,1461.0,0
143,0,18.54,18.54,1,17.35,6,16.5,2557.0,0
0,0,30.22,30.22,1,28.75,4,13.2,1461.0,0
0,1,20.97,20.97,2,24.78,6,10.35,2557.0,0
2533,1,32.64,32.64,2,192.95,3,14.49,1461.0,0
0,0,17.45,17.45,1,164.43,4,13.856,1461.0,1
0,0,26.04,26.04,1,108.86,4,10.392000000000001,1762.0,1
5119,0,45.8,45.8,1,402.64,4,50.0,1461.0,0
578,0,10.08,10.08,1,39.78,6,10.392000000000001,2557.0,0
377,1,31.32,31.32,3,17.04,5,12.5,1827.0,0
411,0,26.04,26.04,1,-448.68,9,13.86,3586.0,0
1926,0,27.3,27.3,1,181.73,4,15.1,1461.0,0
0,0,5.74,5.74,1,200.9,9,15.0,3619.0,0
17712,0,14.56,14.56,1,144.31,4,15.22,1827.0,0
0,0,31.2,31.2,1,240.15,4,13.85,1313.0,1
1268,0,39.6,39.6,1,175.72,6,26.4,2191.0,0
0,0,21.52,21.52,1,19.06,7,13.2,2557.0,0
0,1,12.3,12.3,3,40.65,7,10.35,2639.0,0
0,0,13.68,13.68,1,93.56,6,11.5,2557.0,0
0,0,14.64,14.64,1,35.19,6,10.39,2192.0,0
113068,0,29.43,29.43,1,252.4,4,27.71,1461.0,0
13927,0,66.88,66.88,1,519.92,4,73.0,1461.0,1
3519,1,7.02,7.02,2,306.78,4,15.0,1827.0,0
0,0,12.3,12.3,1,55.81,6,10.35,2557.0,0
1125,0,15.12,15.12,1,142.68,5,17.32,2192.0,0
0,0,24.63,24.63,2,86.27,6,13.856,2608.0,0
0,1,18.72,18.72,2,-74.08,6,11.5,2192.0,0
0,1,0.12,0.12,2,0.0,8,68.0,3105.0,0
1445,1,23.52,23.52,2,113.89,5,19.8,1998.0,0
0,1,21.52,21.52,2,23.37,6,13.2,2401.0,0
84304,0,19.41,19.41,1,133.54,6,13.8,2192.0,0
0,0,34.1,34.1,1,24.98,3,13.856,1095.0,1
0,0,26.73,26.73,1,25.66,4,13.2,1827.0,0
790,0,31.64,31.64,1,80.08,4,13.856,1461.0,0
0,1,34.68,34.68,2,141.3,5,13.856,1713.0,0
948,0,26.04,26.04,1,22.88,5,10.392000000000001,1827.0,1
0,1,19.56,19.56,2,119.4,6,13.856,2557.0,0
1759,0,3.12,3.12,1,178.94,5,16.5,2192.0,0
2652,1,14.46,14.46,2,366.53,4,23.1,1827.0,1
1550,0,13.98,13.98,1,122.79,4,14.49,1827.0,0
0,0,16.92,16.92,1,38.83,3,10.392000000000001,1096.0,0
13396,0,36.36,36.36,1,474.89,3,24.24,1095.0,0
7073,0,10.5,10.5,1,936.13,3,28.0,1461.0,0
0,0,31.32,31.32,1,74.2,6,12.5,2557.0,0
2011,0,9.4,9.4,1,113.3,4,12.5,1756.0,0
5408,0,29.76,29.76,1,150.65,6,14.5,2192.0,0
136783,1,29.76,29.76,2,299.75,6,13.2,2557.0,0
469,0,23.76,23.76,1,46.15,4,10.392000000000001,1461.0,0
106114,0,21.9,21.9,1,415.06,6,13.2,2192.0,0
2880,0,17.74,17.74,1,282.73,4,23.0,1520.0,1
97663,0,-1.96,-1.96,1,1635.83,6,80.0,2191.0,0
2105,1,28.45,28.45,2,169.7,5,13.856,1827.0,0
2750,0,48.6,48.6,1,66.2,4,13.856,1468.0,0
0,0,7.8,7.8,1,24.19,6,10.392000000000001,2557.0,0
0,0,19.48,19.48,1,91.04,7,13.856,2557.0,0
0,0,11.42,11.42,1,305.45,5,13.2,2192.0,0
1066,0,10.8,10.8,1,199.34,6,17.25,2557.0,0
17229,0,0.0,0.0,1,561.42,4,16.5,1430.0,0
15990,0,17.34,17.34,1,406.32,3,27.71,1297.0,0
0,0,10.08,10.08,1,23.58,3,10.392000000000001,1471.0,1
0,0,3.56,3.56,1,146.07,4,13.2,1827.0,0
275,0,19.5,19.5,1,67.12,3,17.320999999999998,1461.0,0
0,1,14.56,14.56,2,123.7,6,13.2,2557.0,0
71115,1,19.2,19.2,3,8.04,4,10.392000000000001,1752.0,0
0,1,27.97,27.97,2,0.0,5,31.177,2192.0,0
8260,0,-1.32,-1.32,2,518.65,6,33.0,2557.0,1
8513,0,28.6,28.6,1,90.52,4,13.856,1461.0,0
1189,0,12.98,12.98,1,174.52,4,15.0,1827.0,0
5996,0,21.52,21.52,1,102.61,6,13.2,2192.0,0
8869,0,-1.32,-1.32,1,581.94,4,33.0,1827.0,0
0,0,10.36,10.36,1,9.68,3,13.856,1461.0,0
385,0,29.85,29.85,1,123.87,4,16.5,1461.0,0
0,0,28.02,28.02,1,42.11,5,13.856,2134.0,0
0,0,31.64,31.64,1,7.52,6,13.856,2557.0,0
0,0,65.4,65.4,1,243.52,6,43.648,2153.0,0
0,0,21.78,21.78,1,73.6,4,13.2,1827.0,0
509826,1,16.44,16.44,2,500.31,3,16.5,1094.0,0
70,0,33.12,33.12,1,31.82,5,13.2,2192.0,1
0,1,0.0,-230.88,2,275.14,3,10.39,1095.0,0
0,1,0.12,0.12,2,412.38,3,13.2,1461.0,0
0,0,22.52,22.52,1,28.01,6,13.856,2192.0,0
2527,0,-0.25,-0.25,1,367.25,4,9.86,1461.0,0
14436,1,-6.82,-6.82,2,1066.07,11,33.0,4383.0,0
1991,0,19.11,19.11,1,32.24,6,10.35,2192.0,0
0,1,3.4,3.4,4,110.16,6,12.5,2665.0,0
11230,0,-9.3,-9.3,1,828.86,5,50.0,2191.0,0
1587,0,25.8,25.8,1,224.88,3,17.25,1096.0,1
6141,0,6.72,6.72,1,297.09,3,20.0,1461.0,0
75409,0,34.45,34.45,1,20.66,6,15.2,2192.0,0
2887,0,63.34,63.34,1,394.23,11,52.5,4018.0,0
3548,0,31.32,31.32,1,4.9,7,23.1,2557.0,0
1421,0,19.48,19.48,1,80.54,5,13.856,1827.0,0
0,0,14.68,14.68,1,67.17,6,10.392000000000001,2557.0,0
0,0,23.76,23.76,1,84.12,5,10.392000000000001,1827.0,1
5900,0,10.68,10.68,2,489.65,6,17.1,2557.0,0
230072,1,5.79,5.79,2,677.91,5,90.0,2192.0,0
0,0,23.52,23.52,1,109.46,5,14.49,1827.0,0
0,0,29.76,29.76,1,524.66,3,13.2,1095.0,0
1902,0,37.42,37.42,1,227.09,4,31.0,1461.0,0
0,0,25.56,25.56,1,72.78,3,13.856,1096.0,0
0,0,24.52,24.52,1,99.7,3,13.2,1053.0,1
303,0,16.2,16.2,1,8.94,7,11.5,2557.0,0
0,0,20.54,20.54,1,28.21,4,10.392000000000001,1827.0,0
0,0,34.68,34.68,1,0.24,6,13.856,2191.0,1
0,0,11.42,11.42,1,84.46,6,13.2,2557.0,0
1062,0,27.88,27.88,1,155.98,6,15.0,2203.0,0
4761,0,19.8,19.8,1,920.34,4,19.8,1827.0,1
359,0,21.09,21.09,1,16.17,3,10.392000000000001,1508.0,0
0,0,17.92,17.92,1,43.92,5,11.0,1827.0,0
2575,0,28.02,28.02,1,32.16,6,13.856,2557.0,0
5687,0,44.73,44.73,1,744.64,4,50.0,1522.0,0
0,0,25.56,25.56,1,44.81,6,13.856,2146.0,0
7839,0,-34.86,-34.86,1,411.77,6,150.0,2338.0,0
0,0,21.52,21.52,1,86.77,3,13.2,1096.0,0
1029,0,13.48,13.48,1,41.53,6,15.06,2557.0,1
2027,0,13.4,13.4,1,38.88,6,13.856,2557.0,0
571,0,22.52,22.52,1,36.13,3,13.856,1096.0,0
